,amplitude (in pu),timestamp (in ms)
3739,-0.6152316,243.4244792
3740,-0.6343933,243.4895833
3741,-0.65317285,243.5546875
3742,-0.671559,243.6197917
3743,-0.68954057,243.6848958
3744,-0.70710677,243.75
3745,-0.7242471,243.8151042
3746,-0.7409511,243.8802083
3747,-0.7572088,243.9453125
3748,-0.77301043,244.0104167
3749,-0.7883464,244.0755208
3750,-0.8032075,244.140625
3751,-0.8175848,244.2057292
3752,-0.8314696,244.2708333
3753,-0.8448536,244.3359375
3754,-0.8577286,244.4010417
3755,-0.87008697,244.4661458
3756,-0.8819213,244.53125
3757,-0.8932243,244.5963542
3758,-0.9039893,244.6614583
3759,-0.9142098,244.7265625
3760,-0.9238795,244.7916667
3761,-0.9329928,244.8567708
3762,-0.94154406,244.921875
3763,-0.94952816,244.9869792
3764,-0.95694035,245.0520833
3765,-0.96377605,245.1171875
3766,-0.97003126,245.1822917
3767,-0.9757021,245.2473958
3768,-0.98078525,245.3125
3769,-0.98527765,245.3776042
3770,-0.9891765,245.4427083
3771,-0.99247956,245.5078125
3772,-0.9951847,245.5729167
3773,-0.99729043,245.6380208
3774,-0.99879545,245.703125
3775,-0.9996988,245.7682292
3776,-1,245.8333333
3777,-0.9996988,245.8984375
3778,-0.99879545,245.9635417
3779,-0.99729043,246.0286458
3780,-0.9951847,246.09375
3781,-0.99247956,246.1588542
3782,-0.9891765,246.2239583
3783,-0.98527765,246.2890625
3784,-0.9807853,246.3541667
3785,-0.9757021,246.4192708
3786,-0.97003126,246.484375
3787,-0.96377605,246.5494792
3788,-0.95694035,246.6145833
3789,-0.94952816,246.6796875
3790,-0.94154406,246.7447917
3791,-0.9329928,246.8098958
3792,-0.9238795,246.875
3793,-0.9142098,246.9401042
3794,-0.9039893,247.0052083
3795,-0.8932243,247.0703125
3796,-0.8819213,247.1354167
3797,-0.87008697,247.2005208
3798,-0.8577286,247.265625
3799,-0.8448536,247.3307292
3800,-0.8314696,247.3958333
3801,-0.8175848,247.4609375
3802,-0.8032075,247.5260417
3803,-0.7883464,247.5911458
3804,-0.77301043,247.65625
3805,-0.7572088,247.7213542
3806,-0.7409511,247.7864583
3807,-0.7242471,247.8515625
3808,-0.70710677,247.9166667
3809,-0.68954057,247.9817708
3810,-0.671559,248.046875
3811,-0.65317285,248.1119792
3812,-0.6343933,248.1770833
3813,-0.6152316,248.2421875
3814,-0.5956993,248.3072917
3815,-0.57580817,248.3723958
3816,-0.55557024,248.4375
3817,-0.53499764,248.5026042
3818,-0.51410276,248.5677083
3819,-0.4928982,248.6328125
3820,-0.47139674,248.6979167
3821,-0.44961134,248.7630208
3822,-0.42755508,248.828125
3823,-0.4052413,248.8932292
3824,-0.38268343,248.9583333
3825,-0.35989505,249.0234375
3826,-0.33688986,249.0885417
3827,-0.31368175,249.1536458
3828,-0.2902847,249.21875
3829,-0.26671275,249.2838542
3830,-0.24298018,249.3489583
3831,-0.21910124,249.4140625
3832,-0.19509032,249.4791667
3833,-0.17096189,249.5442708
3834,-0.14673048,249.609375
3835,-0.12241068,249.6744792
3836,-0.09801714,249.7395833
3837,-0.07356457,249.8046875
3838,-0.049067676,249.8697917
3839,-0.02454123,249.9348958
3840,0,250
3841,0.024541229,250.0651042
3842,0.049067676,250.1302083
3843,0.07356457,250.1953125
3844,0.09801714,250.2604167
3845,0.12241068,250.3255208
3846,0.14673047,250.390625
3847,0.17096189,250.4557292
3848,0.19509032,250.5208333
3849,0.21910124,250.5859375
3850,0.24298018,250.6510417
3851,0.26671275,250.7161458
3852,0.29028466,250.78125
3853,0.31368175,250.8463542
3854,0.33688986,250.9114583
3855,0.35989505,250.9765625
3856,0.38268343,251.0416667
3857,0.4052413,251.1067708
3858,0.42755508,251.171875
3859,0.44961134,251.2369792
3860,0.47139674,251.3020833
3861,0.4928982,251.3671875
3862,0.51410276,251.4322917
3863,0.53499764,251.4973958
3864,0.55557024,251.5625
3865,0.57580817,251.6276042
3866,0.5956993,251.6927083
3867,0.6152316,251.7578125
3868,0.6343933,251.8229167
3869,0.65317285,251.8880208
3870,0.671559,251.953125
3871,0.68954057,252.0182292
3872,0.70710677,252.0833333
3873,0.7242471,252.1484375
3874,0.7409511,252.2135417
3875,0.7572088,252.2786458
3876,0.77301043,252.34375
3877,0.7883464,252.4088542
3878,0.8032075,252.4739583
3879,0.8175848,252.5390625
3880,0.8314696,252.6041667
3881,0.8448536,252.6692708
3882,0.8577286,252.734375
3883,0.87008697,252.7994792
3884,0.8819213,252.8645833
3885,0.8932243,252.9296875
3886,0.9039893,252.9947917
3887,0.9142098,253.0598958
3888,0.9238795,253.125
3889,0.9329928,253.1901042
3890,0.94154406,253.2552083
3891,0.94952816,253.3203125
3892,0.95694035,253.3854167
3893,0.96377605,253.4505208
3894,0.97003126,253.515625
3895,0.9757021,253.5807292
3896,0.98078525,253.6458333
3897,0.98527765,253.7109375
3898,0.9891765,253.7760417
3899,0.99247956,253.8411458
3900,0.9951847,253.90625
3901,0.99729043,253.9713542
3902,0.99879545,254.0364583
3903,0.9996988,254.1015625
3904,1,254.1666667
3905,0.9996988,254.2317708
3906,0.99879545,254.296875
3907,0.99729043,254.3619792
3908,0.9951847,254.4270833
3909,0.99247956,254.4921875
3910,0.9891765,254.5572917
3911,0.98527765,254.6223958
3912,0.9807853,254.6875
3913,0.9757021,254.7526042
3914,0.97003126,254.8177083
3915,0.96377605,254.8828125
3916,0.95694035,254.9479167
3917,0.94952816,255.0130208
3918,0.94154406,255.078125
3919,0.9329928,255.1432292
3920,0.9238795,255.2083333
3921,0.9142098,255.2734375
3922,0.9039893,255.3385417
3923,0.8932243,255.4036458
3924,0.8819213,255.46875
3925,0.87008697,255.5338542
3926,0.8577286,255.5989583
3927,0.8448536,255.6640625
3928,0.8314696,255.7291667
3929,0.8175848,255.7942708
3930,0.8032075,255.859375
3931,0.7883464,255.9244792
3932,0.77301043,255.9895833
3933,0.7572088,256.0546875
3934,0.7409511,256.1197917
3935,0.7242471,256.1848958
3936,0.70710677,256.25
3937,0.68954057,256.3151042
3938,0.671559,256.3802083
3939,0.65317285,256.4453125
3940,0.6343933,256.5104167
3941,0.6152316,256.5755208
3942,0.5956993,256.640625
3943,0.57580817,256.7057292
3944,0.55557024,256.7708333
3945,0.53499764,256.8359375
3946,0.51410276,256.9010417
3947,0.4928982,256.9661458
3948,0.47139674,257.03125
3949,0.44961134,257.0963542
3950,0.42755508,257.1614583
3951,0.4052413,257.2265625
3952,0.38268343,257.2916667
3953,0.35989505,257.3567708
3954,0.33688986,257.421875
3955,0.31368175,257.4869792
3956,0.29028466,257.5520833
3957,0.26671275,257.6171875
3958,0.24298018,257.6822917
3959,0.21910124,257.7473958
3960,0.19509032,257.8125
3961,0.17096189,257.8776042
3962,0.14673048,257.9427083
3963,0.12241068,258.0078125
3964,0.09801714,258.0729167
3965,0.07356457,258.1380208
3966,0.049067676,258.203125
3967,0.024541229,258.2682292
3968,7.31E-10,258.3333333
3969,-0.024541227,258.3984375
3970,-0.049067672,258.4635417
3971,-0.07356456,258.5286458
3972,-0.09801714,258.59375
3973,-0.12241068,258.6588542
3974,-0.14673047,258.7239583
3975,-0.17096189,258.7890625
3976,-0.19509032,258.8541667
3977,-0.21910124,258.9192708
3978,-0.24298018,258.984375
3979,-0.26671275,259.0494792
3980,-0.29028466,259.1145833
3981,-0.31368175,259.1796875
3982,-0.33688986,259.2447917
3983,-0.35989505,259.3098958
3984,-0.38268343,259.375
3985,-0.4052413,259.4401042
3986,-0.42755508,259.5052083
3987,-0.44961134,259.5703125
3988,-0.47139674,259.6354167
3989,-0.4928982,259.7005208
3990,-0.51410276,259.765625
3991,-0.53499764,259.8307292
3992,-0.55557024,259.8958333
3993,-0.57580817,259.9609375
3994,-0.5956993,260.0260417
3995,-0.6152316,260.0911458
3996,-0.6343933,260.15625
3997,-0.65317285,260.2213542
3998,-0.671559,260.2864583
3999,-0.68954057,260.3515625
4000,-0.70710677,260.4166667
4001,-0.7242471,260.4817708
4002,-0.7409511,260.546875
4003,-0.7572088,260.6119792
4004,-0.77301043,260.6770833
4005,-0.7883464,260.7421875
4006,-0.8032075,260.8072917
4007,-0.8175848,260.8723958
4008,-0.8314696,260.9375
4009,-0.8448536,261.0026042
4010,-0.8577286,261.0677083
4011,-0.87008697,261.1328125
4012,-0.8819213,261.1979167
4013,-0.8932243,261.2630208
4014,-0.9039893,261.328125
4015,-0.9142098,261.3932292
4016,-0.9238795,261.4583333
4017,-0.9329928,261.5234375
4018,-0.94154406,261.5885417
4019,-0.94952816,261.6536458
4020,-0.95694035,261.71875
4021,-0.96377605,261.7838542
4022,-0.97003126,261.8489583
4023,-0.9757021,261.9140625
4024,-0.98078525,261.9791667
4025,-0.98527765,262.0442708
4026,-0.9891765,262.109375
4027,-0.99247956,262.1744792
4028,-0.9951847,262.2395833
4029,-0.99729043,262.3046875
4030,-0.99879545,262.3697917
4031,-0.9996988,262.4348958
4032,-1,262.5
4033,-0.9996988,262.5651042
4034,-0.99879545,262.6302083
4035,-0.99729043,262.6953125
4036,-0.9951847,262.7604167
4037,-0.99247956,262.8255208
4038,-0.9891765,262.890625
4039,-0.98527765,262.9557292
4040,-0.9807853,263.0208333
4041,-0.9757021,263.0859375
4042,-0.97003126,263.1510417
4043,-0.96377605,263.2161458
4044,-0.95694035,263.28125
4045,-0.94952816,263.3463542
4046,-0.94154406,263.4114583
4047,-0.9329928,263.4765625
4048,-0.9238795,263.5416667
4049,-0.9142098,263.6067708
4050,-0.9039893,263.671875
4051,-0.8932243,263.7369792
4052,-0.8819213,263.8020833
4053,-0.87008697,263.8671875
4054,-0.8577286,263.9322917
4055,-0.8448536,263.9973958
4056,-0.8314696,264.0625
4057,-0.8175848,264.1276042
4058,-0.8032075,264.1927083
4059,-0.7883464,264.2578125
4060,-0.77301043,264.3229167
4061,-0.7572088,264.3880208
4062,-0.7409511,264.453125
4063,-0.7242471,264.5182292
4064,-0.70710677,264.5833333
4065,-0.68954057,264.6484375
4066,-0.671559,264.7135417
4067,-0.65317285,264.7786458
4068,-0.6343933,264.84375
4069,-0.6152316,264.9088542
4070,-0.5956993,264.9739583
4071,-0.57580817,265.0390625
4072,-0.55557024,265.1041667
4073,-0.53499764,265.1692708
4074,-0.51410276,265.234375
4075,-0.4928982,265.2994792
4076,-0.47139674,265.3645833
4077,-0.44961134,265.4296875
4078,-0.42755508,265.4947917
4079,-0.4052413,265.5598958
4080,-0.38268343,265.625
4081,-0.35989505,265.6901042
4082,-0.33688986,265.7552083
4083,-0.31368175,265.8203125
4084,-0.2902847,265.8854167
4085,-0.26671275,265.9505208
4086,-0.24298018,266.015625
4087,-0.21910124,266.0807292
4088,-0.19509032,266.1458333
4089,-0.17096189,266.2109375
4090,-0.14673048,266.2760417
4091,-0.12241068,266.3411458
4092,-0.09801714,266.40625
4093,-0.07356457,266.4713542
4094,-0.049067676,266.5364583
4095,-0.02454123,266.6015625
4096,0,266.6666667
4097,0.024541229,266.7317708
4098,0.049067676,266.796875
4099,0.07356457,266.8619792
4100,0.09801714,266.9270833
4101,0.12241068,266.9921875
4102,0.14673047,267.0572917
4103,0.17096189,267.1223958
4104,0.19509032,267.1875
4105,0.21910124,267.2526042
4106,0.24298018,267.3177083
4107,0.26671275,267.3828125
4108,0.29028466,267.4479167
4109,0.31368175,267.5130208
4110,0.33688986,267.578125
4111,0.35989505,267.6432292
4112,0.38268343,267.7083333
4113,0.4052413,267.7734375
4114,0.42755508,267.8385417
4115,0.44961134,267.9036458
4116,0.47139674,267.96875
4117,0.4928982,268.0338542
4118,0.51410276,268.0989583
4119,0.53499764,268.1640625
4120,0.55557024,268.2291667
4121,0.57580817,268.2942708
4122,0.5956993,268.359375
4123,0.6152316,268.4244792
4124,0.6343933,268.4895833
4125,0.65317285,268.5546875
4126,0.671559,268.6197917
4127,0.68954057,268.6848958
4128,0.70710677,268.75
4129,0.7242471,268.8151042
4130,0.7409511,268.8802083
4131,0.7572088,268.9453125
4132,0.77301043,269.0104167
4133,0.7883464,269.0755208
4134,0.8032075,269.140625
4135,0.8175848,269.2057292
4136,0.8314696,269.2708333
4137,0.8448536,269.3359375
4138,0.8577286,269.4010417
4139,0.87008697,269.4661458
4140,0.8819213,269.53125
4141,0.8932243,269.5963542
4142,0.9039893,269.6614583
4143,0.9142098,269.7265625
4144,0.9238795,269.7916667
4145,0.9329928,269.8567708
4146,0.94154406,269.921875
4147,0.94952816,269.9869792
4148,0.95694035,270.0520833
4149,0.96377605,270.1171875
4150,0.97003126,270.1822917
4151,0.9757021,270.2473958
4152,0.98078525,270.3125
4153,0.98527765,270.3776042
4154,0.9891765,270.4427083
4155,0.99247956,270.5078125
4156,0.9951847,270.5729167
4157,0.99729043,270.6380208
4158,0.99879545,270.703125
4159,0.9996988,270.7682292
4160,1,270.8333333
4161,0.9996988,270.8984375
4162,0.99879545,270.9635417
4163,0.99729043,271.0286458
4164,0.9951847,271.09375
4165,0.99247956,271.1588542
4166,0.9891765,271.2239583
4167,0.98527765,271.2890625
4168,0.9807853,271.3541667
4169,0.9757021,271.4192708
4170,0.97003126,271.484375
4171,0.96377605,271.5494792
4172,0.95694035,271.6145833
4173,0.94952816,271.6796875
4174,0.94154406,271.7447917
4175,0.9329928,271.8098958
4176,0.9238795,271.875
4177,0.9142098,271.9401042
4178,0.9039893,272.0052083
4179,0.8932243,272.0703125
4180,0.8819213,272.1354167
4181,0.87008697,272.2005208
4182,0.8577286,272.265625
4183,0.8448536,272.3307292
4184,0.8314696,272.3958333
4185,0.8175848,272.4609375
4186,0.8032075,272.5260417
4187,0.7883464,272.5911458
4188,0.77301043,272.65625
4189,0.7572088,272.7213542
4190,0.7409511,272.7864583
4191,0.7242471,272.8515625
4192,0.70710677,272.9166667
4193,0.68954057,272.9817708
4194,0.671559,273.046875
4195,0.65317285,273.1119792
4196,0.6343933,273.1770833
4197,0.6152316,273.2421875
4198,0.5956993,273.3072917
4199,0.57580817,273.3723958
4200,0.55557024,273.4375
4201,0.53499764,273.5026042
4202,0.51410276,273.5677083
4203,0.4928982,273.6328125
4204,0.47139674,273.6979167
4205,0.44961134,273.7630208
4206,0.42755508,273.828125
4207,0.4052413,273.8932292
4208,0.38268343,273.9583333
4209,0.35989505,274.0234375
4210,0.33688986,274.0885417
4211,0.31368175,274.1536458
4212,0.29028466,274.21875
4213,0.26671275,274.2838542
4214,0.24298018,274.3489583
4215,0.21910124,274.4140625
4216,0.19509032,274.4791667
4217,0.17096189,274.5442708
4218,0.14673048,274.609375
4219,0.12241068,274.6744792
4220,0.09801714,274.7395833
4221,0.07356457,274.8046875
4222,0.049067676,274.8697917
4223,0.024541229,274.9348958
4224,7.31E-10,275
4225,-0.024541227,275.0651042
4226,-0.049067672,275.1302083
4227,-0.07356456,275.1953125
4228,-0.09801714,275.2604167
4229,-0.12241068,275.3255208
4230,-0.14673047,275.390625
4231,-0.17096189,275.4557292
4232,-0.19509032,275.5208333
4233,-0.21910124,275.5859375
4234,-0.24298018,275.6510417
4235,-0.26671275,275.7161458
4236,-0.29028466,275.78125
4237,-0.31368175,275.8463542
4238,-0.33688986,275.9114583
4239,-0.35989505,275.9765625
4240,-0.38268343,276.0416667
4241,-0.4052413,276.1067708
4242,-0.42755508,276.171875
4243,-0.44961134,276.2369792
4244,-0.47139674,276.3020833
4245,-0.4928982,276.3671875
4246,-0.51410276,276.4322917
4247,-0.53499764,276.4973958
4248,-0.55557024,276.5625
4249,-0.57580817,276.6276042
4250,-0.5956993,276.6927083
4251,-0.6152316,276.7578125
4252,-0.6343933,276.8229167
4253,-0.65317285,276.8880208
4254,-0.671559,276.953125
4255,-0.68954057,277.0182292
4256,-0.70710677,277.0833333
4257,-0.7242471,277.1484375
4258,-0.7409511,277.2135417
4259,-0.7572088,277.2786458
4260,-0.77301043,277.34375
4261,-0.7883464,277.4088542
4262,-0.8032075,277.4739583
4263,-0.8175848,277.5390625
4264,-0.8314696,277.6041667
4265,-0.8448536,277.6692708
4266,-0.8577286,277.734375
4267,-0.87008697,277.7994792
4268,-0.8819213,277.8645833
4269,-0.8932243,277.9296875
4270,-0.9039893,277.9947917
4271,-0.9142098,278.0598958
4272,-0.9238795,278.125
4273,-0.9329928,278.1901042
4274,-0.94154406,278.2552083
4275,-0.94952816,278.3203125
4276,-0.95694035,278.3854167
4277,-0.96377605,278.4505208
4278,-0.97003126,278.515625
4279,-0.9757021,278.5807292
4280,-0.98078525,278.6458333
4281,-0.98527765,278.7109375
4282,-0.9891765,278.7760417
4283,-0.99247956,278.8411458
4284,-0.9951847,278.90625
4285,-0.99729043,278.9713542
4286,-0.99879545,279.0364583
4287,-0.9996988,279.1015625
4288,-1,279.1666667
4289,-0.9996988,279.2317708
4290,-0.99879545,279.296875
4291,-0.99729043,279.3619792
4292,-0.9951847,279.4270833
4293,-0.99247956,279.4921875
4294,-0.9891765,279.5572917
4295,-0.98527765,279.6223958
4296,-0.9807853,279.6875
4297,-0.9757021,279.7526042
4298,-0.97003126,279.8177083
4299,-0.96377605,279.8828125
4300,-0.95694035,279.9479167
4301,-0.94952816,280.0130208
4302,-0.94154406,280.078125
4303,-0.9329928,280.1432292
4304,-0.9238795,280.2083333
4305,-0.9142098,280.2734375
4306,-0.9039893,280.3385417
4307,-0.8932243,280.4036458
4308,-0.8819213,280.46875
4309,-0.87008697,280.5338542
4310,-0.8577286,280.5989583
4311,-0.8448536,280.6640625
4312,-0.8314696,280.7291667
4313,-0.8175848,280.7942708
4314,-0.8032075,280.859375
4315,-0.7883464,280.9244792
4316,-0.77301043,280.9895833
4317,-0.7572088,281.0546875
4318,-0.7409511,281.1197917
4319,-0.7242471,281.1848958
4320,-0.70710677,281.25
4321,-0.68954057,281.3151042
4322,-0.671559,281.3802083
4323,-0.65317285,281.4453125
4324,-0.6343933,281.5104167
4325,-0.6152316,281.5755208
4326,-0.5956993,281.640625
4327,-0.57580817,281.7057292
4328,-0.55557024,281.7708333
4329,-0.53499764,281.8359375
4330,-0.51410276,281.9010417
4331,-0.4928982,281.9661458
4332,-0.47139674,282.03125
4333,-0.44961134,282.0963542
4334,-0.42755508,282.1614583
4335,-0.4052413,282.2265625
4336,-0.38268343,282.2916667
4337,-0.35989505,282.3567708
4338,-0.33688986,282.421875
4339,-0.31368175,282.4869792
4340,-0.2902847,282.5520833
4341,-0.26671275,282.6171875
4342,-0.24298018,282.6822917
4343,-0.21910124,282.7473958
4344,-0.19509032,282.8125
4345,-0.17096189,282.8776042
4346,-0.14673048,282.9427083
4347,-0.12241068,283.0078125
4348,-0.09801714,283.0729167
4349,-0.07356457,283.1380208
4350,-0.049067676,283.203125
4351,-0.02454123,283.2682292
4352,0,283.3333333
4353,0.024541229,283.3984375
4354,0.049067676,283.4635417
4355,0.07356457,283.5286458
4356,0.09801714,283.59375
4357,0.12241068,283.6588542
4358,0.14673047,283.7239583
4359,0.17096189,283.7890625
4360,0.19509032,283.8541667
4361,0.21910124,283.9192708
4362,0.24298018,283.984375
4363,0.26671275,284.0494792
4364,0.29028466,284.1145833
4365,0.31368175,284.1796875
4366,0.33688986,284.2447917
4367,0.35989505,284.3098958
4368,0.38268343,284.375
4369,0.4052413,284.4401042
4370,0.42755508,284.5052083
4371,0.44961134,284.5703125
4372,0.47139674,284.6354167
4373,0.4928982,284.7005208
4374,0.51410276,284.765625
4375,0.53499764,284.8307292
4376,0.55557024,284.8958333
4377,0.57580817,284.9609375
4378,0.5956993,285.0260417
4379,0.6152316,285.0911458
4380,0.6343933,285.15625
4381,0.65317285,285.2213542
4382,0.671559,285.2864583
4383,0.68954057,285.3515625
4384,0.70710677,285.4166667
4385,0.7242471,285.4817708
4386,0.7409511,285.546875
4387,0.7572088,285.6119792
4388,0.77301043,285.6770833
4389,0.7883464,285.7421875
4390,0.8032075,285.8072917
4391,0.8175848,285.8723958
4392,0.8314696,285.9375
4393,0.8448536,286.0026042
4394,0.8577286,286.0677083
4395,0.87008697,286.1328125
4396,0.8819213,286.1979167
4397,0.8932243,286.2630208
4398,0.9039893,286.328125
4399,0.9142098,286.3932292
4400,0.9238795,286.4583333
4401,0.9329928,286.5234375
4402,0.94154406,286.5885417
4403,0.94952816,286.6536458
4404,0.95694035,286.71875
4405,0.96377605,286.7838542
4406,0.97003126,286.8489583
4407,0.9757021,286.9140625
4408,0.98078525,286.9791667
4409,0.98527765,287.0442708
4410,0.9891765,287.109375
4411,0.99247956,287.1744792
4412,0.9951847,287.2395833
4413,0.99729043,287.3046875
4414,0.99879545,287.3697917
4415,0.9996988,287.4348958
4416,1,287.5
4417,0.9996988,287.5651042
4418,0.99879545,287.6302083
4419,0.99729043,287.6953125
4420,0.9951847,287.7604167
4421,0.99247956,287.8255208
4422,0.9891765,287.890625
4423,0.98527765,287.9557292
4424,0.9807853,288.0208333
4425,0.9757021,288.0859375
4426,0.97003126,288.1510417
4427,0.96377605,288.2161458
4428,0.95694035,288.28125
4429,0.94952816,288.3463542
4430,0.94154406,288.4114583
4431,0.9329928,288.4765625
4432,0.9238795,288.5416667
4433,0.9142098,288.6067708
4434,0.9039893,288.671875
4435,0.8932243,288.7369792
4436,0.8819213,288.8020833
4437,0.87008697,288.8671875
4438,0.8577286,288.9322917
4439,0.8448536,288.9973958
4440,0.8314696,289.0625
4441,0.8175848,289.1276042
4442,0.8032075,289.1927083
4443,0.7883464,289.2578125
4444,0.77301043,289.3229167
4445,0.7572088,289.3880208
4446,0.7409511,289.453125
4447,0.7242471,289.5182292
4448,0.70710677,289.5833333
4449,0.68954057,289.6484375
4450,0.671559,289.7135417
4451,0.65317285,289.7786458
4452,0.6343933,289.84375
4453,0.6152316,289.9088542
4454,0.5956993,289.9739583
4455,0.57580817,290.0390625
4456,0.55557024,290.1041667
4457,0.53499764,290.1692708
4458,0.51410276,290.234375
4459,0.4928982,290.2994792
4460,0.47139674,290.3645833
4461,0.44961134,290.4296875
4462,0.42755508,290.4947917
4463,0.4052413,290.5598958
4464,0.38268343,290.625
4465,0.35989505,290.6901042
4466,0.33688986,290.7552083
4467,0.31368175,290.8203125
4468,0.29028466,290.8854167
4469,0.26671275,290.9505208
4470,0.24298018,291.015625
4471,0.21910124,291.0807292
4472,0.19509032,291.1458333
4473,0.17096189,291.2109375
4474,0.14673048,291.2760417
4475,0.12241068,291.3411458
4476,0.09801714,291.40625
4477,0.07356457,291.4713542
4478,0.049067676,291.5364583
4479,0.024541229,291.6015625
4480,7.31E-10,291.6666667
4481,-0.024541227,291.7317708
4482,-0.049067672,291.796875
4483,-0.07356456,291.8619792
4484,-0.09801714,291.9270833
4485,-0.12241068,291.9921875
4486,-0.14673047,292.0572917
4487,-0.17096189,292.1223958
4488,-0.19509032,292.1875
4489,-0.21910124,292.2526042
4490,-0.24298018,292.3177083
4491,-0.26671275,292.3828125
4492,-0.29028466,292.4479167
4493,-0.31368175,292.5130208
4494,-0.33688986,292.578125
4495,-0.35989505,292.6432292
4496,-0.38268343,292.7083333
4497,-0.4052413,292.7734375
4498,-0.42755508,292.8385417
4499,-0.44961134,292.9036458
4500,-0.47139674,292.96875
4501,-0.4928982,293.0338542
4502,-0.51410276,293.0989583
4503,-0.53499764,293.1640625
4504,-0.55557024,293.2291667
4505,-0.57580817,293.2942708
4506,-0.5956993,293.359375
4507,-0.6152316,293.4244792
4508,-0.6343933,293.4895833
4509,-0.65317285,293.5546875
4510,-0.671559,293.6197917
4511,-0.68954057,293.6848958
4512,-0.70710677,293.75
4513,-0.7242471,293.8151042
4514,-0.7409511,293.8802083
4515,-0.7572088,293.9453125
4516,-0.77301043,294.0104167
4517,-0.7883464,294.0755208
4518,-0.8032075,294.140625
4519,-0.8175848,294.2057292
4520,-0.8314696,294.2708333
4521,-0.8448536,294.3359375
4522,-0.8577286,294.4010417
4523,-0.87008697,294.4661458
4524,-0.8819213,294.53125
4525,-0.8932243,294.5963542
4526,-0.9039893,294.6614583
4527,-0.9142098,294.7265625
4528,-0.9238795,294.7916667
4529,-0.9329928,294.8567708
4530,-0.94154406,294.921875
4531,-0.94952816,294.9869792
4532,-0.95694035,295.0520833
4533,-0.96377605,295.1171875
4534,-0.97003126,295.1822917
4535,-0.9757021,295.2473958
4536,-0.98078525,295.3125
4537,-0.98527765,295.3776042
4538,-0.9891765,295.4427083
4539,-0.99247956,295.5078125
4540,-0.9951847,295.5729167
4541,-0.99729043,295.6380208
4542,-0.99879545,295.703125
4543,-0.9996988,295.7682292
4544,-1,295.8333333
4545,-0.9996988,295.8984375
4546,-0.99879545,295.9635417
4547,-0.99729043,296.0286458
4548,-0.9951847,296.09375
4549,-0.99247956,296.1588542
4550,-0.9891765,296.2239583
4551,-0.98527765,296.2890625
4552,-0.9807853,296.3541667
4553,-0.9757021,296.4192708
4554,-0.97003126,296.484375
4555,-0.96377605,296.5494792
4556,-0.95694035,296.6145833
4557,-0.94952816,296.6796875
4558,-0.94154406,296.7447917
4559,-0.9329928,296.8098958
4560,-0.9238795,296.875
4561,-0.9142098,296.9401042
4562,-0.9039893,297.0052083
4563,-0.8932243,297.0703125
4564,-0.8819213,297.1354167
4565,-0.87008697,297.2005208
4566,-0.8577286,297.265625
4567,-0.8448536,297.3307292
4568,-0.8314696,297.3958333
4569,-0.8175848,297.4609375
4570,-0.8032075,297.5260417
4571,-0.7883464,297.5911458
4572,-0.77301043,297.65625
4573,-0.7572088,297.7213542
4574,-0.7409511,297.7864583
4575,-0.7242471,297.8515625
4576,-0.70710677,297.9166667
4577,-0.68954057,297.9817708
4578,-0.671559,298.046875
4579,-0.65317285,298.1119792
4580,-0.6343933,298.1770833
4581,-0.6152316,298.2421875
4582,-0.5956993,298.3072917
4583,-0.57580817,298.3723958
4584,-0.55557024,298.4375
4585,-0.53499764,298.5026042
4586,-0.51410276,298.5677083
4587,-0.4928982,298.6328125
4588,-0.47139674,298.6979167
4589,-0.44961134,298.7630208
4590,-0.42755508,298.828125
4591,-0.4052413,298.8932292
4592,-0.38268343,298.9583333
4593,-0.35989505,299.0234375
4594,-0.33688986,299.0885417
4595,-0.31368175,299.1536458
4596,-0.2902847,299.21875
4597,-0.26671275,299.2838542
4598,-0.24298018,299.3489583
4599,-0.21910124,299.4140625
4600,-0.19509032,299.4791667
4601,-0.17096189,299.5442708
4602,-0.14673048,299.609375
4603,-0.12241068,299.6744792
4604,-0.09801714,299.7395833
4605,-0.07356457,299.8046875
4606,-0.049067676,299.8697917
4607,-0.02454123,299.9348958
4608,0,300
4609,0.024541229,300.0651042
4610,0.049067676,300.1302083
4611,0.07356457,300.1953125
4612,0.09801714,300.2604167
4613,0.12241068,300.3255208
4614,0.14673047,300.390625
4615,0.17096189,300.4557292
4616,0.19509032,300.5208333
4617,0.21910124,300.5859375
4618,0.24298018,300.6510417
4619,0.26671275,300.7161458
4620,0.29028466,300.78125
4621,0.31368175,300.8463542
4622,0.33688986,300.9114583
4623,0.35989505,300.9765625
4624,0.38268343,301.0416667
4625,0.4052413,301.1067708
4626,0.42755508,301.171875
4627,0.44961134,301.2369792
4628,0.47139674,301.3020833
4629,0.4928982,301.3671875
4630,0.51410276,301.4322917
4631,0.53499764,301.4973958
4632,0.55557024,301.5625
4633,0.57580817,301.6276042
4634,0.5956993,301.6927083
4635,0.6152316,301.7578125
4636,0.6343933,301.8229167
4637,0.65317285,301.8880208
4638,0.671559,301.953125
4639,0.68954057,302.0182292
4640,0.70710677,302.0833333
4641,0.7242471,302.1484375
4642,0.7409511,302.2135417
4643,0.7572088,302.2786458
4644,0.77301043,302.34375
4645,0.7883464,302.4088542
4646,0.8032075,302.4739583
4647,0.8175848,302.5390625
4648,0.8314696,302.6041667
4649,0.8448536,302.6692708
4650,0.8577286,302.734375
4651,0.87008697,302.7994792
4652,0.8819213,302.8645833
4653,0.8932243,302.9296875
